title,budget,genres,country,charactor,director,vote_score,vote_count,vote_weight
총각 파티,6000000,코미디,United States of America,Tawny Kitaen,Neal Israel,6.3,525,4.53865415210644
숨바꼭질,30000000,공포,United States of America,Dakota Fanning,John Polson,6.361,1323,5.0666427986177975
택시운전사,12820005,액션,South Korea,Thomas Kretschmann,Jang Hoon,8.07,687,5.227671385452584
브로큰 애로우,50000000,액션,United States of America,Christian Slater,John Woo,6.028,1219,4.867250738101863
파 앤드 어웨이,60000000,모험,United States of America,Nicole Kidman,Ron Howard,6.736,997,5.047323158632777
레드 로켓,1100000,코미디,United States of America,Suzanna Son,Sean Baker,6.903,191,4.25752934677675
보디 히트,9000000,범죄,United States of America,Kathleen Turner,Lawrence Kasdan,7.097,422,4.619594663146522
리치몬드 연애 소동,4500000,코미디,United States of America,Jennifer Jason Leigh,Amy Heckerling,6.807,968,5.055354396011792
쥬만지,65000000,모험,United States of America,Kirsten Dunst,Joe Johnston,7.234,9139,6.7687538883144445
증오,2600000,드라마,France,Hubert Koundé,Mathieu Kassovitz,8.085,3083,6.726371386660427
27번의 결혼리허설,30000000,코미디,United States of America,James Marsden,Anne Fletcher,6.399,2746,5.525879539363068
애드 아스트라,87500000,SF,Brazil,Brad Pitt,James Gray,6.09,5514,5.627646227970681
패컬티,15000000,공포,United States of America,Josh Hartnett,Robert Rodriguez,6.49,1543,5.226054647055603
고지라 1985,700000,액션,United States of America,Ken Tanaka,Koji Hashimoto,6.7,129,4.14018629806899
머니 핏,10000000,코미디,United States of America,Shelley Long,Richard Benjamin,6.475,900,4.880637766866045
선셋 대로,1752000,드라마,United States of America,Gloria Swanson,Billy Wilder,8.388,2003,6.480184152969583
뛰는 백수 나는 건달,10000000,코미디,United States of America,Jennifer Aniston,Mike Judge,7.386,2363,6.044143182661823
파이널 리뎀션,4000000,드라마,Bulgaria,David Castañeda,Lior Geller,6.935,232,4.324752229869849
프라이트 나이트,30000000,공포,India,Colin Farrell,Craig Gillespie,6.202,1599,5.099966495639199
빅버그,14000000,SF,France,Elsa Zylberstein,Jean-Pierre Jeunet,5.2,262,4.110228179704958
크로우: 구원의 손길,10000000,액션,Germany,Kirsten Dunst,Bharat Nalluri,5.388,251,4.130424219747284
닌자 키드,6500000,가족,United States of America,Michael Treanor,Jon Turteltaub,5.773,362,4.280893346690291
미저리,20000000,드라마,United States of America,Kathy Bates,Rob Reiner,7.749,3730,6.654703155658914
오멘,2800000,공포,United Kingdom,Lee Remick,Richard Donner,7.381,1561,5.689084207860334
패치 아담스,50000000,코미디,United States of America,Monica Potter,Tom Shadyac,7.304,2766,6.117877479050313
쓰리: 서바이벌 아일랜드,9000000,스릴러,Luxembourg,Kelly Brook,Stewart Raffill,5.126,178,4.047523676214204
캡티브 스테이트,25000000,SF,United States of America,Ashton Sanders,Rupert Wyatt,5.621,941,4.577200448776889
뷰티풀 크리처스,60000000,판타지,United States of America,Alice Englert,Richard LaGravenese,5.98,2584,5.22554608044719
스타 트렉,35000000,SF,United States of America,Leonard Nimoy,Robert Wise,6.481,1358,5.139718868782756
스위트 노벰버,40000000,드라마,United States of America,Charlize Theron,Pat O'Connor,6.846,1088,5.153275028421553
사랑도 통역이 되나요?,4000000,코미디,Japan,Scarlett Johansson,Sofia Coppola,7.382,6085,6.700087442008481
인필트레이터: 잠입자들,28000000,범죄,United Kingdom,Diane Kruger,Brad Furman,6.6,1437,5.234280074287106
천지창조,18000000,드라마,Italy,Ulla Bergryd,John Huston,7.3,187,4.295444383903295
매그놀리아,37000000,드라마,United States of America,Tom Cruise,Paul Thomas Anderson,7.721,2850,6.414538404817254
저주받은 도시,22000000,스릴러,United States of America,Kirstie Alley,John Carpenter,6.037,643,4.556795078100939
봉신연의: 영웅의 귀환,38000000,액션,China,Fan Bingbing,Koan Hui,5.5,100,4.018175133895857
세레니티,39000000,SF,United States of America,Summer Glau,Joss Whedon,7.386,2921,6.213815986484802
테이킹 라이브즈,45000000,범죄,United States of America,Ethan Hawke,D. J. Caruso,6.382,1293,5.06244963428756
라그나로크,6500000,액션,Norway,Nicolai Cleve Broch,Mikkel Brænne Sandemose,5.6,176,4.09624664561608
대특명,1500000,액션,United States of America,M. Emmet Walsh,Joseph Zito,5.749,356,4.271425166611969
"하이, 젝시",5000000,코미디,United States of America,Alexandra Shipp,Scott Moore,6.908,966,5.09362329737578
블러드 파더,13000000,액션,United States of America,Erin Moriarty,Jean-François Richet,6.2,1298,4.980140283340383
맨체스터 바이 더 씨,9000000,드라마,United States of America,Michelle Williams,Kenneth Lonergan,7.529,4942,6.691857330439786
시스터 액트,31000000,음악,United States of America,Maggie Smith,Emile Ardolino,6.833,2650,5.783314492682472
뱀프스,16000000,코미디,United States of America,Krysten Ritter,Amy Heckerling,5.317,229,4.104900008035752
외계의 침입자,3500000,공포,United States of America,Brooke Adams,Philip Kaufman,7.206,780,5.04739231773967
컴 백 록스타,40000000,모험,United States of America,Russell Brand,Nicholas Stoller,5.953,1466,4.927006851085615
프랙티컬 매직,75000000,로맨스,United States of America,Nicole Kidman,Griffin Dunne,6.719,1197,5.165357115629507
데드 스노우,800000,공포,Norway,Stig Frode Henriksen,Tommy Wirkola,5.994,900,4.699655056004437
그루지 매치,40000000,코미디,United States of America,Sylvester Stallone,Peter Segal,6.049,1088,4.8171681416351415
언더독,25000000,가족,United States of America,Jim Belushi,Frederik Du Chau,5.389,575,4.327831652351165
T2: 트레인스포팅 2,18000000,범죄,United Kingdom,Jonny Lee Miller,Danny Boyle,6.946,2703,5.869387769019026
케빈에 대하여,7000000,드라마,United Kingdom,John C. Reilly,Lynne Ramsay,7.557,2312,6.130084916868766
디너 게임,69000000,코미디,United States of America,Paul Rudd,Jay Roach,5.631,1482,4.772064947109442
미드나잇 미트 트레인,15000000,공포,United States of America,Vinnie Jones,Ryûhei Kitamura,6.08,842,4.698515350013516
먹고 기도하고 사랑하라,60000000,드라마,United States of America,Javier Bardem,Ryan Murphy,6.215,2055,5.249177393223317
빅턴,4300000,액션,United States of America,Sally Field,Hal Needham,6.943,550,4.7334117920387815
인사이더,90000000,드라마,United States of America,Russell Crowe,Michael Mann,7.473,1460,5.676697953288636
공룡시대,12500000,가족,United States of America,Candace Hutson,Don Bluth,7.09,2156,5.793058991723464
빈 디젤의 디아블로,36000000,액션,Germany,Larenz Tate,F. Gary Gray,6.084,722,4.624940605095103
월 스트리트,15000000,범죄,United States of America,Michael Douglas,Oliver Stone,7.19,1672,5.647506523777822
고스트 스토리,100000,드라마,United States of America,Rooney Mara,David Lowery,7.1,1918,5.708162524538546
스타 트렉 4: 귀환의 항로,24000000,SF,United States of America,Leonard Nimoy,Leonard Nimoy,7.2,1157,5.351986885782123
아큐페이션 2: 레인폴,25000000,SF,Australia,Jet Tranter,Luke Sparke,6.381,80,4.044157977942975
솔저,75000000,SF,United States of America,Jason Scott Lee,Paul W. S. Anderson,6.372,640,4.655277806727687
파리의 늑대인간,22000000,공포,France,Julie Delpy,Anthony Waller,5.958,538,4.459292983853675
포세이돈 어드벤쳐,5000000,액션,United States of America,Ernest Borgnine,Ronald Neame,7.146,666,4.914839457782155
프리모니션,20000000,스릴러,United States of America,Julian McMahon,Mennan Yapo,6.266,1288,5.006331270117121
스니치,35000000,스릴러,United States of America,Barry Pepper,Ric Roman Waugh,6.05,2054,5.153328137747095
사랑의 눈물,11000000,코미디,United States of America,Amy Locane,John Waters,6.578,1296,5.154981948966656
살아있는 시체들의 밤,114000,공포,United States of America,Judith O'Dea,George A. Romero,7.65,1889,6.003520136037604
악마의 씨,3200000,드라마,United States of America,John Cassavetes,Roman Polanski,7.819,3163,6.568975689977542
노스페라투,1400000,드라마,Germany,Isabelle Adjani,Werner Herzog,7.386,618,4.934377582472059
스티브 잡스,30000000,드라마,United Kingdom,Kate Winslet,Danny Boyle,6.765,3644,5.938221911890647
The Party at Kitty and Stud's,5000,코미디,United States of America,Henrietta Holm,Morton Lewis,3.112,49,3.89319627684078
칼리토,30000000,범죄,United States of America,Sean Penn,Brian De Palma,7.842,2561,6.397837841471426
샬롯의 거미줄,85000000,코미디,Germany,Julia Roberts,Gary Winick,6.197,1180,4.924943167715961
착신아리: 원 미스 콜,20000000,공포,Germany,Edward Burns,Eric Valette,5.44,637,4.373995181065247
시카고,45000000,코미디,Germany,Catherine Zeta-Jones,Rob Marshall,7.136,2170,5.825276105034368
세컨드 액트,16000000,로맨스,United States of America,Vanessa Hudgens,Peter Segal,6.4,1039,4.937411646567586
극한직업,8120000,액션,South Korea,Lee Ha-nee,Lee Byeong-heon,7.0,165,4.225677137753904
아스테릭스 : 신들의 전당,30000000,애니메이션,Belgium,Alexandre Astier,Louis Clichy,6.8,1111,5.148598270559786
킹콩 2,10000000,판타지,United States of America,Brian Kerwin,John Guillermin,5.2,152,4.037308965028038
마이티 조 영,90000000,모험,United States of America,Charlize Theron,Ron Underwood,6.179,675,4.622886653843444
세이프 헤이븐,28000000,로맨스,United States of America,Josh Duhamel,Lasse Hallström,7.251,2074,5.856875197733044
레인져,5000000,액션,United States of America,David Carradine,Steve Carver,6.553,264,4.314888533125672
다크 엔젤,46000000,범죄,United States of America,John Goodman,Gregory Hoblit,6.748,1089,5.112580852354122
우리는 마샬 : 불멸의 팀,65000000,드라마,United States of America,Matthew Fox,McG,6.871,555,4.719287273384841
웨딩 플래너,35000000,코미디,United States of America,Matthew McConaughey,Adam Shankman,5.934,1421,4.9018883584563575
루인스,8000000,공포,United States of America,Jena Malone,Carter Smith,5.878,892,4.651907754083879
Minutemen,5000000,가족,United States of America,Nicholas Braun,Lev L. Spiro,5.6,195,4.113183403089535
버스 657,8900000,액션,United States of America,Robert De Niro,Scott Mann,6.068,784,4.659175972412795
오스카 그랜트의 어떤 하루,900000,드라마,United States of America,Melonie Diaz,Ryan Coogler,7.394,1049,5.353529850919064
"어디갔어, 버나뎃",20000000,드라마,United States of America,Billy Crudup,Richard Linklater,6.668,515,4.624310145789986
넥스트 프라이데이,11000000,코미디,United States of America,Mike Epps,Steve Carr,6.42,442,4.490487379473186
달콤 쌉사름한 초콜릿,2000000,드라마,Mexico,Lumi Cavazos,Alfonso Arau,7.234,376,4.586162858133017
다락방의 외계인,45000000,모험,Canada,Thomas Haden Church,John Schultz,5.643,849,4.544157517503443
슬리더,15000000,공포,Canada,Elizabeth Banks,James Gunn,6.486,1160,5.041762826097143
창살 속의 혈투,10000000,액션,United States of America,Jennifer Carpenter,S. Craig Zahler,6.966,1076,5.195646442903005
밤쉘: 세상을 바꾼 폭탄선언,32000000,드라마,Canada,Nicole Kidman,Jay Roach,6.839,2465,5.737975982344114
신시내티 잡,15000000,액션,Canada,Bruce Willis,Steven C. Miller,5.84,505,4.404685801470647
프릭스,30000000,액션,Australia,Kari Wuhrer,Ellory Elkayem,5.71,960,4.620134672521511
니벨룽겐의 반지,23000000,액션,Italy,Kari Wuhrer,Uli Edel,6.305,105,4.075744019435778
도라에몽: 진구의 우주영웅기~스페이스 히어로즈~,46597700,코미디,Japan,Wasabi Mizuta,Yoshihiro Osugi,6.223,56,4.00221051305773
인투 더 와일드,15000000,모험,United States of America,Marcia Gay Harden,Sean Penn,7.821,8385,7.231569181619184
작은 영웅 데스페로,60000000,모험,United Kingdom,Dustin Hoffman,Sam Fell,6.019,746,4.618920529764845
나인스 게이트,38000000,미스터리,Spain,Frank Langella,Roman Polanski,6.441,2382,5.469664992668692
엔트랩먼트,66000000,로맨스,United Kingdom,Sean Connery,Jon Amiel,6.178,1636,5.100449637607559
드리븐,94000000,액션,Australia,Burt Reynolds,Renny Harlin,5.176,583,4.2720760222547325
메달리온,41000000,스릴러,Hong Kong,Lee Evans,Gordon Chan,5.57,877,4.530120271373583
버려진 자들의 땅,6000000,드라마,United States of America,Jason Momoa,Ana Lily Amirpour,5.2,879,4.393824085496452
스파이 브릿지,40000000,스릴러,India,Mark Rylance,Steven Spielberg,7.223,5993,6.564398606232095
플린스톤,83000000,코미디,United States of America,Stephen Baldwin,Brian Levant,4.8,604,4.172778581137337
네온 데몬,7000000,스릴러,Denmark,Karl Glusman,Nicolas Winding Refn,6.546,3297,5.727541730727064
핫 텁 타임머신 2,36000000,코미디,United States of America,Craig Robinson,Steve Pink,5.2,755,4.3493343525043375
인페르노,15000000,액션,United States of America,Pat Morita,John G. Avildsen,6.1,227,4.20689116484781
휴비의 핼러윈,14000000,코미디,United States of America,Kevin James,Steven Brill,5.994,1263,4.870202150482599
센티넬,60000000,액션,United States of America,Kiefer Sutherland,Clark Johnson,5.987,637,4.537662924612628
미믹 2,10000000,공포,United States of America,Bruno Campos,Jean de Segonzac,5.333,162,4.057365851353615
톰캣,11000000,코미디,United States of America,Shannon Elizabeth,Gregory Poirier,5.139,205,4.066253765984575
정무문,100000,드라마,Hong Kong,Nora Miao,Lo Wei,7.3,709,5.008038633049997
라스트 크리스마스,30000000,코미디,United Kingdom,Henry Golding,Paul Feig,7.272,1907,5.800159935111675
겜블러,25000000,스릴러,United States of America,John Goodman,Rupert Wyatt,5.884,1154,4.775931738520905
다운튼 애비,20000000,드라마,United Kingdom,Laura Carmichael,Michael Engler,7.177,896,5.141370549905114
바이스,60000000,코미디,United States of America,Amy Adams,Adam McKay,7.061,2820,5.9738102580185295
강아지 호텔,35000000,코미디,United States of America,Jake T. Austin,Thor Freudenthal,6.061,740,4.629081874214434
골! 2: 꿈을 향해 뛰어라,10000000,드라마,United Kingdom,Stephen Dillane,Jaume Collet-Serra,5.956,542,4.46170742341527
나의 로맨틱 가이드,17000000,코미디,Greece,Richard Dreyfuss,Donald Petrie,6.1,341,4.324633299127542
갤로우즈,100000,공포,United States of America,Cassidy Gifford,Chris Lofing,4.959,834,4.291812943677053
서핑 업,85000000,애니메이션,United States of America,Jeff Bridges,Chris Buck,6.3,2021,5.288730298901691
크리스마스 인 스노우,10000000,로맨스,United States of America,Andie MacDowell,Ernie Barbarash,6.334,741,4.720318006825208
캡틴 필립스,55000000,액션,United States of America,Barkhad Abdi,Paul Greengrass,7.558,5901,6.82359770218778
넘버스 스테이션,10000000,액션,United Kingdom,Malin Åkerman,Kasper Barfoed,5.5,468,4.29640366173109
스노우 버디즈,4000000,가족,United States of America,Josh Flitter,Robert Vince,6.078,219,4.195223393419616
유브 갓 메일,65000000,코미디,United States of America,Meg Ryan,Nora Ephron,6.642,2699,5.672581750421439
블루 벨벳,6000000,드라마,United States of America,Isabella Rossellini,David Lynch,7.65,2604,6.290934688487296
드림걸즈,70000000,드라마,United States of America,Jennifer Hudson,Bill Condon,6.806,836,4.955672659567103
Mortal Kombat: Rebirth,7500,액션,United States of America,Ian Anthony Dale,Kevin Tancharoen,6.7,105,4.1017155457341525
세이빙 MR.뱅크스,35000000,코미디,Australia,Tom Hanks,John Lee Hancock,7.357,2912,6.192244931805136
카오스,30000000,드라마,Canada,Ryan Phillippe,Tony Giglio,6.296,823,4.763968326784449
솔리터리 맨,15000000,코미디,United States of America,Danny DeVito,David Levien,5.848,244,4.19000974625788
링,1200000,공포,Japan,Miki Nakatani,Hideo Nakata,7.1,1049,5.232155140736065
애프터 라이프,4500000,드라마,United States of America,Liam Neeson,Agnieszka Wojtowicz-Vosloo,6.2,883,4.766980569965949
엘 시크레토: 비밀의 눈동자,2000000,범죄,Argentina,Soledad Villamil,Juan José Campanella,8.001,2052,6.282483066300021
라스트베가스,28000000,코미디,United States of America,Morgan Freeman,Jon Turteltaub,6.404,1869,5.300828994828507
13층,16000000,스릴러,Germany,Armin Mueller-Stahl,Josef Rusnak,7.015,1031,5.184093692392936
스투버,16000000,액션,United States of America,Kumail Nanjiani,Michael Dowse,6.688,1061,5.069708052640043
엘프,32000000,코미디,United States of America,James Caan,Jon Favreau,6.638,3262,5.784643396476527
이스케이프 런,10000000,드라마,Canada,Oliver Platt,Farren Blackburn,5.3,616,4.322463334760784
위험한 청춘,6200000,코미디,United States of America,Rebecca De Mornay,Paul Brickman,6.55,1010,4.981011767296335
울프 콜,22400000,스릴러,France,Omar Sy,Antonin Baudry,7.584,1592,5.8108846466315
나의 그리스식 웨딩 2,18000000,로맨스,Canada,John Corbett,Kirk Jones,5.9,862,4.644337995125529
안네의 일기,3000000,드라마,Netherlands,Joseph Schildkraut,George Stevens,7.2,292,4.455919595750741
레드 소냐,17900000,모험,Netherlands,Brigitte Nielsen,Richard Fleischer,5.288,636,4.328064398072672
슈퍼맨 4 - 최강의 적,17000000,액션,United Kingdom,Margot Kidder,Sidney J. Furie,4.5,983,4.1496737564317385
탈옥,24000000,액션,United States of America,Donald Sutherland,John Flynn,6.742,928,5.00147464681258
갤럭시 히어로즈: 라쳇 앤 클랭크,20000000,액션,Canada,David Kaye,Jericca Cleland,5.8,528,4.410573213762982
파이널 크루: 칸우 탈출작전,10000000,액션,Russia,Vladimir Mashkov,Nikolay Lebedev,6.9,204,4.27744697055862
크로커다일 던디,5000000,모험,Australia,Linda Kozlowski,Peter Faiman,6.376,1523,5.160082910026122
